regime,is_holdout,obs_idx,target_g,method,n_f,achieved_g,med_error,med_skill,n
random_knots,1,90,0.1,anderson_1,50000.0,0.12600565647998135,0.08434182522775253,4.9207950728883745,3
random_knots,1,90,0.1,constant_assumed,50000.0,0.12600565647998135,0.017139877596700274,1.0,3
random_knots,1,90,0.1,last_value,50000.0,0.12600565647998135,0.08024660017203261,4.681865417025001,3
random_knots,1,90,0.1,window_mean,50000.0,0.12600565647998135,0.11264527428464821,6.572116612217488,3
random_knots,1,90,0.1,window_min,50000.0,0.12600565647998135,0.07676905703554213,4.478973470051006,3
damped_osc_pow,0,120,0.02,current_value,50000.0,0.021022044544695872,0.045235653846859444,3.087267434202049,60
damped_osc_pow,0,120,0.02,richardson_1,50000.0,0.021022044544695872,0.016250286274811322,0.7828142640630016,60
damped_osc_pow,0,120,0.02,richardson_a10,50000.0,0.021022044544695872,0.019271386695824302,1.4203899726687124,60
damped_osc_pow,0,120,0.02,single_exp_fit,50000.0,0.021022044544695872,0.033058740790810025,2.45666075637431,60
damped_osc_pow,0,120,0.02,rational_fit,50000.0,0.021022044544695872,0.013458813164379612,0.9876133557733238,60
damped_osc_pow,0,120,0.02,pade_22,50000.0,0.021022044544695872,0.06238712347232454,3.007673935700862,60
damped_osc_pow,0,120,0.02,log_linear,50000.0,0.021022044544695872,0.01764332735916042,0.8362744479633966,60
damped_osc_pow,0,120,0.02,levin_t2,50000.0,0.021022044544695872,0.04147340588207131,2.3556318675384214,60
damped_osc_pow,0,120,0.02,anderson_1,50000.0,0.021022044544695872,0.04521327542592926,3.083396473116962,60
damped_osc_pow,0,120,0.02,constant_assumed,50000.0,0.021022044544695872,0.023653617745517608,1.0,60
damped_osc_pow,0,120,0.02,last_value,50000.0,0.021022044544695872,0.045235653846859444,3.087267434202049,60
damped_osc_pow,0,120,0.02,window_mean,50000.0,0.021022044544695872,0.05568277166125245,4.144704942134994,60
damped_osc_pow,0,120,0.02,window_min,50000.0,0.021022044544695872,0.038136274911640525,1.2218286392467974,60
log_slow,0,120,0.1,current_value,50000.0,0.44454396782293126,0.0923856267488152,1.092249865210215,60
log_slow,0,120,0.1,richardson_1,50000.0,0.44454396782293126,0.03899986268899787,0.5799950560732641,60
log_slow,0,120,0.1,richardson_a10,50000.0,0.44454396782293126,0.06582319965799277,0.787286651941175,60
log_slow,0,120,0.1,single_exp_fit,50000.0,0.44454396782293126,0.07626525107848309,0.93150483019492,60
log_slow,0,120,0.1,rational_fit,50000.0,0.44454396782293126,0.049415491907660564,0.6052485417300091,60
log_slow,0,120,0.1,pade_22,50000.0,0.44454396782293126,0.1115141476153844,1.40183698882876,60
log_slow,0,120,0.1,log_linear,50000.0,0.44454396782293126,0.04401756967059329,0.6381698761937524,60
log_slow,0,120,0.1,levin_t2,50000.0,0.44454396782293126,0.08525275837813702,1.0713799774266155,60
log_slow,0,120,0.1,anderson_1,50000.0,0.44454396782293126,0.09235900708021946,1.0991218466060042,60
log_slow,0,120,0.1,constant_assumed,50000.0,0.44454396782293126,0.10275805732146302,1.6261427747235406,60
log_slow,0,120,0.1,last_value,50000.0,0.44454396782293126,0.0923856267488152,1.092249865210215,60
log_slow,0,120,0.1,window_mean,50000.0,0.44454396782293126,0.10348472365772635,1.2398107456796468,60
log_slow,0,120,0.1,window_min,50000.0,0.44454396782293126,0.08507727425103803,1.0,60
log_slow,0,120,0.02,current_value,50000.0,0.44454396782293126,0.0923856267488152,1.092249865210215,60
log_slow,0,120,0.02,richardson_1,50000.0,0.44454396782293126,0.03899986268899787,0.5799950560732641,60
log_slow,0,120,0.02,richardson_a10,50000.0,0.44454396782293126,0.06582319965799277,0.787286651941175,60
log_slow,0,120,0.02,single_exp_fit,50000.0,0.44454396782293126,0.07626525107848309,0.93150483019492,60
log_slow,0,120,0.02,rational_fit,50000.0,0.44454396782293126,0.049415491907660564,0.6052485417300091,60
log_slow,0,120,0.02,pade_22,50000.0,0.44454396782293126,0.1115141476153844,1.40183698882876,60
log_slow,0,120,0.02,log_linear,50000.0,0.44454396782293126,0.04401756967059329,0.6381698761937524,60
log_slow,0,120,0.02,levin_t2,50000.0,0.44454396782293126,0.08525275837813702,1.0713799774266155,60
log_slow,0,120,0.02,anderson_1,50000.0,0.44454396782293126,0.09235900708021946,1.0991218466060042,60
log_slow,0,120,0.02,constant_assumed,50000.0,0.44454396782293126,0.10275805732146302,1.6261427747235406,60
log_slow,0,120,0.02,last_value,50000.0,0.44454396782293126,0.0923856267488152,1.092249865210215,60
log_slow,0,120,0.02,window_mean,50000.0,0.44454396782293126,0.10348472365772635,1.2398107456796468,60
log_slow,0,120,0.02,window_min,50000.0,0.44454396782293126,0.08507727425103803,1.0,60
log_oscillatory,0,120,0.1,current_value,50000.0,0.4340556646869982,0.07999198418397901,1.1661590964467332,60
log_oscillatory,0,120,0.1,richardson_1,50000.0,0.4340556646869982,0.015018050394826545,0.25110888061482495,60
log_oscillatory,0,120,0.1,richardson_a10,50000.0,0.4340556646869982,0.08541110765820456,1.2903893996474225,60
log_oscillatory,0,120,0.1,single_exp_fit,50000.0,0.4340556646869982,0.11458023050156707,1.9144728163862403,60
log_oscillatory,0,120,0.1,rational_fit,50000.0,0.4340556646869982,0.1145398500785582,1.814750595071223,60
log_oscillatory,0,120,0.1,pade_22,50000.0,0.4340556646869982,0.13269425402002105,1.9880702519280364,60
log_oscillatory,0,120,0.1,log_linear,50000.0,0.4340556646869982,0.02585858077814556,0.39792277744299154,60
log_oscillatory,0,120,0.1,levin_t2,50000.0,0.4340556646869982,0.07315239731297174,1.132492996631819,60
log_oscillatory,0,120,0.1,anderson_1,50000.0,0.4340556646869982,0.07514886510481661,1.1341761229526748,60
log_oscillatory,0,120,0.1,constant_assumed,50000.0,0.4340556646869982,0.11757721977593429,1.860679706430627,60
log_oscillatory,0,120,0.1,last_value,50000.0,0.4340556646869982,0.07999198418397901,1.1661590964467332,60
log_oscillatory,0,120,0.1,window_mean,50000.0,0.4340556646869982,0.10948065381683231,1.637502989393651,60
log_oscillatory,0,120,0.1,window_min,50000.0,0.4340556646869982,0.0668369882341879,1.0,60
log_oscillatory,0,120,0.02,current_value,50000.0,0.4340556646869982,0.07999198418397901,1.1661590964467332,60
log_oscillatory,0,120,0.02,richardson_1,50000.0,0.4340556646869982,0.015018050394826545,0.25110888061482495,60
log_oscillatory,0,120,0.02,richardson_a10,50000.0,0.4340556646869982,0.08541110765820456,1.2903893996474225,60
log_oscillatory,0,120,0.02,single_exp_fit,50000.0,0.4340556646869982,0.11458023050156707,1.9144728163862403,60
log_oscillatory,0,120,0.02,rational_fit,50000.0,0.4340556646869982,0.1145398500785582,1.814750595071223,60
log_oscillatory,0,120,0.02,pade_22,50000.0,0.4340556646869982,0.13269425402002105,1.9880702519280364,60
log_oscillatory,0,120,0.02,log_linear,50000.0,0.4340556646869982,0.02585858077814556,0.39792277744299154,60
log_oscillatory,0,120,0.02,levin_t2,50000.0,0.4340556646869982,0.07315239731297174,1.132492996631819,60
log_oscillatory,0,120,0.02,anderson_1,50000.0,0.4340556646869982,0.07514886510481661,1.1341761229526748,60
log_oscillatory,0,120,0.02,constant_assumed,50000.0,0.4340556646869982,0.11757721977593429,1.860679706430627,60
log_oscillatory,0,120,0.02,last_value,50000.0,0.4340556646869982,0.07999198418397901,1.1661590964467332,60
log_oscillatory,0,120,0.02,window_mean,50000.0,0.4340556646869982,0.10948065381683231,1.637502989393651,60
log_oscillatory,0,120,0.02,window_min,50000.0,0.4340556646869982,0.0668369882341879,1.0,60
broken_power_law,0,120,0.02,current_value,50000.0,0.08985094974711708,0.10692724052129927,2.7203461963166973,60
broken_power_law,0,120,0.02,richardson_1,50000.0,0.08985094974711708,0.016091997713720566,0.46725707232400826,60
broken_power_law,0,120,0.02,richardson_a10,50000.0,0.08985094974711708,0.07045817763816178,1.7846867613136126,60
broken_power_law,0,120,0.02,single_exp_fit,50000.0,0.08985094974711708,0.0843124000101877,1.6455738693575381,60
broken_power_law,0,120,0.02,rational_fit,50000.0,0.08985094974711708,0.04692058419245033,1.1618655360427388,60
broken_power_law,0,120,0.02,pade_22,50000.0,0.08985094974711708,0.13456208603647574,1.9429290635176413,60
broken_power_law,0,120,0.02,log_linear,50000.0,0.08985094974711708,0.019737839656432263,0.501747253269525,60
broken_power_law,0,120,0.02,levin_t2,50000.0,0.08985094974711708,0.0969642963587786,1.8379229001929756,60
broken_power_law,0,120,0.02,anderson_1,50000.0,0.08985094974711708,0.10685743393103725,2.2683621166988446,60
broken_power_law,0,120,0.02,constant_assumed,50000.0,0.08985094974711708,0.049361440175231835,1.0,60
broken_power_law,0,120,0.02,last_value,50000.0,0.08985094974711708,0.10692724052129927,2.7203461963166973,60
broken_power_law,0,120,0.02,window_mean,50000.0,0.08985094974711708,0.1222009905261143,3.1687163187560325,60
broken_power_law,0,120,0.02,window_min,50000.0,0.08985094974711708,0.09911345946084632,1.7438096511583283,60
inv_sqrt_log,1,120,0.02,current_value,50000.0,0.021868452999433595,0.01663841013261865,1.4320447178736693,60
inv_sqrt_log,1,120,0.02,richardson_1,50000.0,0.021868452999433595,0.008477543704938525,0.9377655183840505,60
inv_sqrt_log,1,120,0.02,richardson_a10,50000.0,0.021868452999433595,0.005878999063100791,0.49602937358847177,60
inv_sqrt_log,1,120,0.02,single_exp_fit,50000.0,0.021868452999433595,0.013467224717919866,1.2192730221874877,60
inv_sqrt_log,1,120,0.02,rational_fit,50000.0,0.021868452999433595,0.004858742892566043,0.6330954358783165,60
inv_sqrt_log,1,120,0.02,pade_22,50000.0,0.021868452999433595,0.022047551046808254,2.404109640291344,60
inv_sqrt_log,1,120,0.02,log_linear,50000.0,0.021868452999433595,0.04092423696294721,3.3312902428484454,60
inv_sqrt_log,1,120,0.02,levin_t2,50000.0,0.021868452999433595,0.012075967641645896,1.2360559666677033,60
inv_sqrt_log,1,120,0.02,anderson_1,50000.0,0.021868452999433595,0.016636939381638738,1.5553645483599978,60
inv_sqrt_log,1,120,0.02,constant_assumed,50000.0,0.021868452999433595,0.07047470772612231,6.202340250579351,60
inv_sqrt_log,1,120,0.02,last_value,50000.0,0.021868452999433595,0.01663841013261865,1.4320447178736693,60
inv_sqrt_log,1,120,0.02,window_mean,50000.0,0.021868452999433595,0.020877666926167954,2.066937735667501,60
inv_sqrt_log,1,120,0.02,window_min,50000.0,0.021868452999433595,0.01663841013261864,1.0,60
random_knots,1,120,0.02,current_value,50000.0,0.0475308750067896,0.060677970202987964,1.8656477164147092,36
random_knots,1,120,0.02,richardson_1,50000.0,0.0475308750067896,0.01786549319258228,0.6926979678194292,36
random_knots,1,120,0.02,richardson_a10,50000.0,0.0475308750067896,0.0297135029618305,1.188678090469251,36
random_knots,1,120,0.02,single_exp_fit,50000.0,0.0475308750067896,0.045591225427896495,1.6345691252108465,36
random_knots,1,120,0.02,rational_fit,50000.0,0.0475308750067896,0.023513015208583985,0.9770908766169881,36
random_knots,1,120,0.02,pade_22,50000.0,0.0475308750067896,0.05132512725373366,2.2080603944668344,36
random_knots,1,120,0.02,log_linear,50000.0,0.0475308750067896,0.014709591473909768,0.8360661099458564,36
random_knots,1,120,0.02,levin_t2,50000.0,0.0475308750067896,0.0429766841892346,1.926682227840898,36
random_knots,1,120,0.02,anderson_1,50000.0,0.0475308750067896,0.06212703251539813,1.9996579719543148,36
random_knots,1,120,0.02,constant_assumed,50000.0,0.0475308750067896,0.03979343900451839,1.0792136604525244,36
random_knots,1,120,0.02,last_value,50000.0,0.0475308750067896,0.060677970202987964,1.8656477164147092,36
random_knots,1,120,0.02,window_mean,50000.0,0.0475308750067896,0.0781671819484768,2.3419528840886885,36
random_knots,1,120,0.02,window_min,50000.0,0.0475308750067896,0.04641931910045052,1.061528133667696,36
random_knots,1,120,0.1,current_value,50000.0,0.14223608639720645,0.06976956868344117,4.070599004561913,3
random_knots,1,120,0.1,richardson_1,50000.0,0.14223608639720645,0.022035074875429595,1.2856028143206655,3
random_knots,1,120,0.1,richardson_a10,50000.0,0.14223608639720645,0.02289605009566238,1.3358350995499682,3
random_knots,1,120,0.1,single_exp_fit,50000.0,0.14223608639720645,0.059231518490396234,3.455772548912446,3
random_knots,1,120,0.1,rational_fit,50000.0,0.14223608639720645,0.020870130386851368,1.2176359060387474,3
random_knots,1,120,0.1,pade_22,50000.0,0.14223608639720645,0.09765460846740083,5.697509093425559,3
random_knots,1,120,0.1,log_linear,50000.0,0.14223608639720645,0.014898947311495474,0.8692563425519317,3
random_knots,1,120,0.1,levin_t2,50000.0,0.14223608639720645,0.04156079158171508,2.4248009559716026,3
random_knots,1,120,0.1,anderson_1,50000.0,0.14223608639720645,0.06975795173498954,4.069921231433949,3
random_knots,1,120,0.1,constant_assumed,50000.0,0.14223608639720645,0.017139877596700274,1.0,3
random_knots,1,120,0.1,last_value,50000.0,0.14223608639720645,0.06976956868344117,4.070599004561913,3
random_knots,1,120,0.1,window_mean,50000.0,0.14223608639720645,0.08336860255825558,4.864013881540525,3
random_knots,1,120,0.1,window_min,50000.0,0.14223608639720645,0.061070523057112164,3.5630664637225475,3
