regime,obs_idx,noise,target_g,n_f,achieved_g,capped,richardson_stability,richardson_valid_rate,richardson_below_floor,richardson_rank,richardson_err_rank,n_rank_pool,n_rank_eligible,best_method,best_stability,stability_margin,richardson_wins,constant_assumed_stability,constant_assumed_med_error,constant_assumed_valid_rate,constant_oracle_stability,constant_oracle_med_error
single_exp,130,0.0,0.5,148.0,0.4867522559599718,0,1.06,1.0,0,6.0,8.0,9,9,single_exp_fit,1.4,0.34,0,-0.3,0.025293056678531014,1.0,1.4,0.0020139001327153655
single_exp,130,0.003,0.5,148.0,0.4867522559599718,0,0.56,1.0,0,6.0,7.0,9,9,single_exp_fit,1.02,0.46,0,-0.48,0.025293056678531014,1.0,0.94,0.0020139001327153655
single_exp,130,0.005,0.5,148.0,0.4867522559599718,0,1.0,1.0,0,6.0,7.0,9,9,single_exp_fit,1.24,0.24,0,-0.4,0.025293056678531014,1.0,1.22,0.0020139001327153655
single_exp,130,0.01,0.5,148.0,0.4867522559599718,0,0.52,1.0,0,3.0,5.0,9,8,current_value,1.0,0.48,0,-0.48,0.025293056678531014,1.0,1.02,0.0020139001327153655
single_exp,130,0.02,0.5,148.0,0.4867522559599718,0,1.2,1.0,0,2.0,2.0,9,8,single_exp_fit,1.22,0.02,0,0.3,0.025293056678531014,1.0,1.38,0.0020139001327153655
single_exp,140,0.0,0.5,158.0,0.4867522559599718,0,1.06,1.0,0,7.0,7.0,9,9,single_exp_fit,1.4,0.34,0,-0.7,0.024629114175488593,1.0,1.4,0.0013499576296729428
single_exp,140,0.003,0.5,158.0,0.4867522559599718,0,0.72,1.0,0,6.0,5.0,9,9,single_exp_fit,1.32,0.6,0,-0.6,0.024629114175488593,1.0,1.28,0.0013499576296729428
single_exp,140,0.005,0.5,158.0,0.4867522559599718,0,0.76,1.0,0,5.0,5.0,9,8,single_exp_fit,1.18,0.42,0,-0.58,0.024629114175488593,1.0,1.24,0.0013499576296729428
single_exp,140,0.01,0.5,158.0,0.4867522559599718,0,1.3,1.0,0,3.0,3.0,9,8,single_exp_fit,1.32,0.02,0,0.06,0.024629114175488593,1.0,1.4,0.0013499576296729428
single_exp,140,0.02,0.5,158.0,0.4867522559599718,0,1.32,1.0,0,1.0,1.0,9,8,richardson_1,1.32,0.0,1,0.14,0.024629114175488593,1.0,1.26,0.0013499576296729428
slow_osc_power,20,0.0,0.5,62.0,0.4954871970126751,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,0.1,0.12917367832682894,1.0,1.4,0.046387475543567445
slow_osc_power,20,0.003,0.5,62.0,0.4954871970126751,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,0.1,0.12917367832682894,1.0,1.18,0.046387475543567445
slow_osc_power,20,0.005,0.5,62.0,0.4954871970126751,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,0.1,0.12917367832682894,1.0,1.2,0.046387475543567445
slow_osc_power,20,0.01,0.5,62.0,0.4954871970126751,0,1.38,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.02,0,0.12,0.12917367832682894,1.0,1.22,0.046387475543567445
slow_osc_power,20,0.02,0.5,62.0,0.4954871970126751,0,1.38,1.0,0,2.0,1.0,9,9,rational_fit,1.4,0.02,0,0.16,0.12917367832682894,1.0,1.2,0.046387475543567445
slow_osc_power,30,0.0,0.5,64.0,0.4930220708946413,0,1.4,1.0,0,3.0,3.0,9,9,log_linear,1.4,0.0,0,0.1,0.12680651656617703,1.0,1.4,0.04402031378291554
slow_osc_power,30,0.003,0.5,64.0,0.4930220708946413,0,1.4,1.0,0,3.0,3.0,9,9,log_linear,1.4,0.0,0,0.1,0.12680651656617703,1.0,1.26,0.04402031378291554
slow_osc_power,30,0.005,0.5,64.0,0.4930220708946413,0,1.4,1.0,0,2.0,2.0,9,9,log_linear,1.4,0.0,0,0.1,0.12680651656617703,1.0,1.14,0.04402031378291554
slow_osc_power,30,0.01,0.5,64.0,0.4930220708946413,0,1.4,1.0,0,3.0,3.0,9,9,log_linear,1.4,0.0,0,0.14,0.12680651656617703,1.0,1.22,0.04402031378291554
slow_osc_power,30,0.02,0.5,64.0,0.4930220708946413,0,1.36,1.0,0,1.0,3.0,9,9,richardson_1,1.36,0.0,1,0.24,0.12680651656617703,1.0,1.06,0.04402031378291554
slow_osc_power,40,0.0,0.5,69.0,0.4964783345321535,0,1.4,1.0,0,2.0,2.0,9,9,log_linear,1.4,0.0,0,0.1,0.12159895142559762,1.0,1.4,0.03881274864233613
slow_osc_power,40,0.003,0.5,69.0,0.4964783345321535,0,1.4,1.0,0,2.0,2.0,9,9,log_linear,1.4,0.0,0,0.1,0.12159895142559762,1.0,1.24,0.03881274864233613
slow_osc_power,40,0.005,0.5,69.0,0.4964783345321535,0,1.4,1.0,0,3.0,3.0,9,9,log_linear,1.4,0.0,0,0.1,0.12159895142559762,1.0,1.2,0.03881274864233613
slow_osc_power,40,0.01,0.5,69.0,0.4964783345321535,0,1.32,1.0,0,3.0,3.0,9,9,log_linear,1.4,0.08,0,0.02,0.12159895142559762,1.0,1.2,0.03881274864233613
slow_osc_power,40,0.02,0.5,69.0,0.4964783345321535,0,1.22,1.0,0,3.0,4.0,9,9,log_linear,1.4,0.18,0,-0.02,0.12159895142559762,1.0,1.18,0.03881274864233613
slow_osc_power,50,0.0,0.5,79.0,0.49925204009444785,0,1.0,1.0,0,6.0,6.0,9,9,levin_t2,1.4,0.4,0,0.1,0.11435383454843852,1.0,1.4,0.03156763176517702
slow_osc_power,50,0.003,0.5,79.0,0.49925204009444785,0,1.08,1.0,0,5.0,6.0,9,9,log_linear,1.4,0.32,0,0.1,0.11435383454843852,1.0,1.14,0.03156763176517702
slow_osc_power,50,0.005,0.5,79.0,0.49925204009444785,0,1.16,1.0,0,4.0,6.0,9,9,log_linear,1.4,0.24,0,0.1,0.11435383454843852,1.0,1.2,0.03156763176517702
slow_osc_power,50,0.01,0.5,79.0,0.49925204009444785,0,1.12,1.0,0,5.0,6.0,9,9,log_linear,1.38,0.26,0,0.04,0.11435383454843852,1.0,1.22,0.03156763176517702
slow_osc_power,50,0.02,0.5,79.0,0.49925204009444785,0,0.78,1.0,0,4.0,3.0,9,9,log_linear,1.2,0.42,0,-0.2,0.11435383454843852,1.0,0.78,0.03156763176517702
slow_osc_power,60,0.0,0.5,192.0,0.4962167043449347,0,1.0,1.0,0,6.0,6.0,9,9,levin_t2,1.4,0.4,0,0.0,0.10705375089556232,1.0,1.4,0.02426754811230082
slow_osc_power,60,0.003,0.5,192.0,0.4962167043449347,0,1.14,1.0,0,5.0,5.0,9,9,pade_22,1.38,0.24,0,0.0,0.10705375089556232,1.0,1.24,0.02426754811230082
slow_osc_power,60,0.005,0.5,192.0,0.4962167043449347,0,1.22,1.0,0,3.0,3.0,9,9,pade_22,1.4,0.18,0,0.0,0.10705375089556232,1.0,1.26,0.02426754811230082
slow_osc_power,60,0.01,0.5,192.0,0.4962167043449347,0,1.14,1.0,0,4.0,4.0,9,9,pade_22,1.4,0.26,0,0.02,0.10705375089556232,1.0,1.22,0.02426754811230082
slow_osc_power,60,0.02,0.5,192.0,0.4962167043449347,0,0.98,1.0,0,3.0,5.0,9,9,log_linear,1.16,0.18,0,-0.14,0.10705375089556232,1.0,1.12,0.02426754811230082
slow_osc_power,70,0.0,0.5,213.0,0.49794658177895434,0,1.4,1.0,0,1.0,1.0,9,8,richardson_1,1.4,0.0,1,0.0,0.10165725713177132,1.0,1.4,0.01887105434850983
slow_osc_power,70,0.003,0.5,213.0,0.49794658177895434,0,1.4,1.0,0,2.0,2.0,9,9,log_linear,1.4,0.0,0,0.0,0.10165725713177132,1.0,1.22,0.01887105434850983
slow_osc_power,70,0.005,0.5,213.0,0.49794658177895434,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,-0.1,0.10165725713177132,1.0,1.1,0.01887105434850983
slow_osc_power,70,0.01,0.5,213.0,0.49794658177895434,0,1.28,1.0,0,1.0,2.0,9,9,richardson_1,1.28,0.0,1,-0.28,0.10165725713177132,1.0,1.06,0.01887105434850983
slow_osc_power,70,0.02,0.5,213.0,0.49794658177895434,0,1.2,1.0,0,2.0,2.0,9,9,log_linear,1.24,0.04,0,-0.14,0.10165725713177132,1.0,0.9,0.01887105434850983
slow_osc_power,80,0.0,0.5,234.0,0.49745911093996537,0,1.2,1.0,0,5.0,6.0,9,9,richardson_a10,1.4,0.2,0,0.0,0.09824158570767194,1.0,1.4,0.015455382924410448
slow_osc_power,80,0.003,0.5,234.0,0.49745911093996537,0,1.22,1.0,0,2.0,2.0,9,9,richardson_a10,1.4,0.18,0,-0.2,0.09824158570767194,1.0,1.2,0.015455382924410448
slow_osc_power,80,0.005,0.5,234.0,0.49745911093996537,0,1.2,1.0,0,3.0,5.0,9,9,richardson_a10,1.4,0.2,0,0.02,0.09824158570767194,1.0,1.3,0.015455382924410448
slow_osc_power,80,0.01,0.5,234.0,0.49745911093996537,0,1.12,1.0,0,2.0,2.0,9,9,richardson_a10,1.32,0.2,0,-0.24,0.09824158570767194,1.0,1.02,0.015455382924410448
slow_osc_power,80,0.02,0.5,234.0,0.49745911093996537,0,1.06,1.0,0,3.0,2.0,9,9,richardson_a10,1.32,0.26,0,0.04,0.09824158570767194,1.0,1.14,0.015455382924410448
slow_osc_power,90,0.0,0.5,415.0,0.49840630355024784,0,0.64,1.0,0,8.0,7.0,9,9,levin_t2,1.4,0.76,0,-0.3,0.09676000816027765,1.0,1.4,0.013973805377016146
slow_osc_power,90,0.003,0.5,415.0,0.49840630355024784,0,0.76,1.0,0,7.0,6.0,9,9,anderson_1,1.28,0.52,0,-0.1,0.09676000816027765,1.0,1.26,0.013973805377016146
slow_osc_power,90,0.005,0.5,415.0,0.49840630355024784,0,0.6,1.0,0,7.0,6.0,9,8,levin_t2,1.26,0.66,0,-0.06,0.09676000816027765,1.0,1.28,0.013973805377016146
slow_osc_power,90,0.01,0.5,415.0,0.49840630355024784,0,0.5,1.0,0,6.0,6.0,9,9,levin_t2,1.1,0.6,0,-0.24,0.09676000816027765,1.0,1.1,0.013973805377016146
slow_osc_power,90,0.02,0.5,415.0,0.49840630355024784,0,0.84,1.0,0,7.0,7.0,9,9,richardson_a10,1.26,0.42,0,-0.04,0.09676000816027765,1.0,1.22,0.013973805377016146
slow_osc_power,100,0.0,0.5,416.0,0.4989863079500811,0,1.02,1.0,0,5.0,5.0,9,9,single_exp_fit,1.4,0.38,0,-0.3,0.09665328557546363,1.0,1.4,0.013867082792202135
slow_osc_power,100,0.003,0.5,416.0,0.4989863079500811,0,1.1,1.0,0,4.0,5.0,9,9,single_exp_fit,1.4,0.3,0,-0.2,0.09665328557546363,1.0,1.24,0.013867082792202135
slow_osc_power,100,0.005,0.5,416.0,0.4989863079500811,0,1.14,1.0,0,3.0,5.0,9,9,single_exp_fit,1.36,0.22,0,-0.3,0.09665328557546363,1.0,1.22,0.013867082792202135
slow_osc_power,100,0.01,0.5,416.0,0.4989863079500811,0,0.98,1.0,0,5.0,5.0,9,9,single_exp_fit,1.2,0.22,0,-0.28,0.09665328557546363,1.0,1.1,0.013867082792202135
slow_osc_power,100,0.02,0.5,416.0,0.4989863079500811,0,0.86,1.0,0,3.0,3.0,9,8,current_value,1.0,0.14,0,0.06,0.09665328557546363,1.0,1.06,0.013867082792202135
slow_osc_power,110,0.0,0.5,248.0,0.49939863639679866,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,-0.1,0.09734086902217978,1.0,1.4,0.014554666238918275
slow_osc_power,110,0.003,0.5,248.0,0.49939863639679866,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,-0.2,0.09734086902217978,1.0,1.16,0.014554666238918275
slow_osc_power,110,0.005,0.5,248.0,0.49939863639679866,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,-0.1,0.09734086902217978,1.0,1.18,0.014554666238918275
slow_osc_power,110,0.01,0.5,248.0,0.49939863639679866,0,1.06,1.0,0,2.0,1.0,9,9,single_exp_fit,1.12,0.06,0,-0.28,0.09734086902217978,1.0,0.74,0.014554666238918275
slow_osc_power,110,0.02,0.5,248.0,0.49939863639679866,0,1.22,1.0,0,2.0,2.0,9,8,richardson_a10,1.26,0.04,0,-0.14,0.09734086902217978,1.0,1.14,0.014554666238918275
slow_osc_power,120,0.0,0.5,234.0,0.4980947588435965,0,1.4,1.0,0,4.0,4.0,9,9,log_linear,1.4,0.0,0,-0.1,0.09824158570767194,1.0,1.4,0.015455382924410448
slow_osc_power,120,0.003,0.5,234.0,0.4980947588435965,0,1.4,1.0,0,4.0,4.0,9,9,log_linear,1.4,0.0,0,0.0,0.09824158570767194,1.0,1.22,0.015455382924410448
slow_osc_power,120,0.005,0.5,234.0,0.4980947588435965,0,1.4,1.0,0,4.0,4.0,9,9,log_linear,1.4,0.0,0,-0.2,0.09824158570767194,1.0,1.14,0.015455382924410448
slow_osc_power,120,0.01,0.5,234.0,0.4980947588435965,0,1.36,1.0,0,2.0,4.0,9,9,rational_fit,1.36,0.0,0,-0.2,0.09824158570767194,1.0,1.2,0.015455382924410448
slow_osc_power,120,0.02,0.5,234.0,0.4980947588435965,0,1.18,1.0,0,1.0,3.0,9,9,richardson_1,1.18,0.0,1,-0.36,0.09824158570767194,1.0,0.84,0.015455382924410448
slow_osc_power,130,0.0,0.5,228.0,0.49574900903309854,0,1.4,1.0,0,4.0,4.0,9,9,log_linear,1.4,0.0,0,0.0,0.09896548686156331,1.0,1.4,0.01617928407830181
slow_osc_power,130,0.003,0.5,228.0,0.49574900903309854,0,1.36,1.0,0,4.0,4.0,9,9,log_linear,1.38,0.02,0,0.0,0.09896548686156331,1.0,1.18,0.01617928407830181
slow_osc_power,130,0.005,0.5,228.0,0.49574900903309854,0,1.3,1.0,0,5.0,4.0,9,9,richardson_a10,1.38,0.08,0,0.0,0.09896548686156331,1.0,1.24,0.01617928407830181
slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,1.02,1.0,0,5.0,4.0,9,9,log_linear,1.14,0.12,0,-0.36,0.09896548686156331,1.0,0.94,0.01617928407830181
slow_osc_power,130,0.02,0.5,228.0,0.49574900903309854,0,1.14,1.0,0,3.0,3.0,9,8,rational_fit,1.18,0.04,0,-0.06,0.09896548686156331,1.0,1.0,0.01617928407830181
slow_osc_power,140,0.0,0.5,225.0,0.4966383534565553,0,1.0,1.0,0,8.0,8.0,9,9,single_exp_fit,1.4,0.4,0,0.0,0.09940501568641634,1.0,1.4,0.016618812903154846
slow_osc_power,140,0.003,0.5,225.0,0.4966383534565553,0,1.08,1.0,0,7.0,8.0,9,9,single_exp_fit,1.36,0.28,0,-0.1,0.09940501568641634,1.0,1.22,0.016618812903154846
slow_osc_power,140,0.005,0.5,225.0,0.4966383534565553,0,1.14,1.0,0,5.0,8.0,9,9,single_exp_fit,1.28,0.14,0,0.1,0.09940501568641634,1.0,1.22,0.016618812903154846
slow_osc_power,140,0.01,0.5,225.0,0.4966383534565553,0,1.14,1.0,0,7.0,8.0,9,9,pade_22,1.32,0.18,0,-0.06,0.09940501568641634,1.0,1.22,0.016618812903154846
slow_osc_power,140,0.02,0.5,225.0,0.4966383534565553,0,1.26,1.0,0,6.0,7.0,9,8,levin_t2,1.34,0.08,0,0.16,0.09940501568641634,1.0,1.2,0.016618812903154846
staircase,20,0.0,0.5,90.0,0.3272727272727272,0,1.0,1.0,0,5.0,5.0,9,8,single_exp_fit,1.4,0.4,0,1.32,0.22143899221731206,1.0,1.4,0.18
staircase,20,0.003,0.5,90.0,0.3272727272727272,0,1.0,1.0,0,5.0,5.0,9,9,single_exp_fit,1.34,0.34,0,1.34,0.22143899221731206,1.0,1.4,0.18
staircase,20,0.005,0.5,90.0,0.3272727272727272,0,1.0,1.0,0,5.0,5.0,9,9,single_exp_fit,1.26,0.26,0,1.34,0.22143899221731206,1.0,1.4,0.18
staircase,20,0.01,0.5,90.0,0.3272727272727272,0,1.0,1.0,0,5.0,5.0,9,9,single_exp_fit,1.26,0.26,0,1.34,0.22143899221731206,1.0,1.4,0.18
staircase,20,0.02,0.5,90.0,0.3272727272727272,0,1.0,1.0,0,5.0,5.0,9,9,single_exp_fit,1.28,0.28,0,1.34,0.22143899221731206,1.0,1.4,0.18
staircase,30,0.0,0.5,90.0,0.3272727272727272,0,1.4,1.0,0,4.0,4.0,9,8,single_exp_fit,1.4,0.0,0,1.32,0.22143899221731206,1.0,1.4,0.18
staircase,30,0.003,0.5,90.0,0.3272727272727272,0,1.3,1.0,0,4.0,4.0,9,9,single_exp_fit,1.4,0.1,0,1.32,0.22143899221731206,1.0,1.4,0.18
staircase,30,0.005,0.5,90.0,0.3272727272727272,0,1.3,1.0,0,4.0,4.0,9,9,single_exp_fit,1.4,0.1,0,1.34,0.22143899221731206,1.0,1.4,0.18
staircase,30,0.01,0.5,90.0,0.3272727272727272,0,1.2,1.0,0,6.0,6.0,9,9,single_exp_fit,1.4,0.2,0,1.34,0.22143899221731206,1.0,1.4,0.18
staircase,30,0.02,0.5,90.0,0.3272727272727272,0,1.18,1.0,0,5.0,5.0,9,9,single_exp_fit,1.4,0.22,0,1.34,0.22143899221731206,1.0,1.4,0.18
staircase,40,0.0,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,5.0,5.0,9,8,single_exp_fit,1.4,0.4,0,1.22,0.22143899221731206,1.0,1.4,0.18
staircase,40,0.003,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,5.0,5.0,9,9,single_exp_fit,1.4,0.4,0,1.24,0.22143899221731206,1.0,1.4,0.18
staircase,40,0.005,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,5.0,5.0,9,9,single_exp_fit,1.4,0.4,0,1.22,0.22143899221731206,1.0,1.4,0.18
staircase,40,0.01,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,5.0,5.0,9,9,single_exp_fit,1.4,0.4,0,1.24,0.22143899221731206,1.0,1.4,0.18
staircase,40,0.02,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,5.0,5.0,9,9,single_exp_fit,1.4,0.4,0,1.22,0.22143899221731206,1.0,1.4,0.18
staircase,50,0.0,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,6.0,6.0,9,8,single_exp_fit,1.4,0.4,0,1.22,0.22143899221731206,1.0,1.4,0.18
staircase,50,0.003,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,7.0,7.0,9,9,single_exp_fit,1.4,0.4,0,1.22,0.22143899221731206,1.0,1.4,0.18
staircase,50,0.005,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,7.0,7.0,9,9,single_exp_fit,1.4,0.4,0,1.24,0.22143899221731206,1.0,1.4,0.18
staircase,50,0.01,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,7.0,7.0,9,9,single_exp_fit,1.4,0.4,0,1.22,0.22143899221731206,1.0,1.4,0.18
staircase,50,0.02,0.5,90.0,0.42857142857142855,0,1.02,1.0,0,6.0,7.0,9,9,single_exp_fit,1.4,0.38,0,1.26,0.22143899221731206,1.0,1.4,0.18
staircase,60,0.0,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,6.0,6.0,9,8,single_exp_fit,1.4,0.4,0,1.22,0.22143899221731206,1.0,1.4,0.18
staircase,60,0.003,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,7.0,7.0,9,9,single_exp_fit,1.4,0.4,0,1.22,0.22143899221731206,1.0,1.4,0.18
staircase,60,0.005,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,7.0,7.0,9,9,single_exp_fit,1.4,0.4,0,1.26,0.22143899221731206,1.0,1.4,0.18
staircase,60,0.01,0.5,90.0,0.42857142857142855,0,1.0,1.0,0,7.0,7.0,9,9,single_exp_fit,1.4,0.4,0,1.24,0.22143899221731206,1.0,1.4,0.18
staircase,60,0.02,0.5,90.0,0.42857142857142855,0,1.08,1.0,0,6.0,7.0,9,9,single_exp_fit,1.4,0.32,0,1.24,0.22143899221731206,1.0,1.4,0.18
staircase,70,0.0,0.5,130.0,0.35714285714285715,0,1.18,1.0,0,4.0,6.0,9,7,single_exp_fit,1.4,0.22,0,1.28,0.14143899221731204,1.0,1.4,0.1
staircase,70,0.003,0.5,130.0,0.35714285714285715,0,1.16,1.0,0,6.0,7.0,9,8,single_exp_fit,1.4,0.24,0,1.3,0.14143899221731204,1.0,1.4,0.1
staircase,70,0.005,0.5,130.0,0.35714285714285715,0,1.2,1.0,0,4.0,6.0,9,8,single_exp_fit,1.4,0.2,0,1.3,0.14143899221731204,1.0,1.4,0.1
staircase,70,0.01,0.5,130.0,0.35714285714285715,0,1.2,1.0,0,5.0,6.0,9,8,single_exp_fit,1.4,0.2,0,1.28,0.14143899221731204,1.0,1.4,0.1
staircase,70,0.02,0.5,130.0,0.35714285714285715,0,1.16,1.0,0,6.0,7.0,9,8,single_exp_fit,1.4,0.24,0,1.24,0.14143899221731204,1.0,1.4,0.1
staircase,80,0.0,0.5,130.0,0.35714285714285715,0,1.4,1.0,0,4.0,4.0,9,8,single_exp_fit,1.4,0.0,0,1.28,0.14143899221731204,1.0,1.4,0.1
staircase,80,0.003,0.5,130.0,0.35714285714285715,0,1.4,1.0,0,4.0,4.0,9,9,single_exp_fit,1.4,0.0,0,1.28,0.14143899221731204,1.0,1.4,0.1
staircase,80,0.005,0.5,130.0,0.35714285714285715,0,1.4,1.0,0,4.0,4.0,9,9,single_exp_fit,1.4,0.0,0,1.28,0.14143899221731204,1.0,1.4,0.1
staircase,80,0.01,0.5,130.0,0.35714285714285715,0,1.4,1.0,0,4.0,4.0,9,9,single_exp_fit,1.4,0.0,0,1.3,0.14143899221731204,1.0,1.4,0.1
staircase,80,0.02,0.5,130.0,0.35714285714285715,0,1.4,1.0,0,4.0,4.0,9,9,single_exp_fit,1.4,0.0,0,1.28,0.14143899221731204,1.0,1.4,0.1
staircase,90,0.0,0.5,170.0,0.2777777777777778,0,1.28,1.0,0,4.0,4.0,9,7,single_exp_fit,1.4,0.12,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,90,0.003,0.5,170.0,0.2777777777777778,0,1.32,1.0,0,4.0,4.0,9,8,single_exp_fit,1.4,0.08,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,90,0.005,0.5,170.0,0.2777777777777778,0,1.3,1.0,0,4.0,4.0,9,8,single_exp_fit,1.4,0.1,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,90,0.01,0.5,170.0,0.2777777777777778,0,1.3,1.0,0,4.0,4.0,9,8,single_exp_fit,1.4,0.1,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,90,0.02,0.5,170.0,0.2777777777777778,0,1.26,1.0,0,4.0,4.0,9,8,rational_fit,1.4,0.14,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,100,0.0,0.5,170.0,0.2777777777777778,0,1.4,1.0,0,5.0,5.0,9,8,single_exp_fit,1.4,0.0,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,100,0.003,0.5,170.0,0.2777777777777778,0,1.4,1.0,0,5.0,5.0,9,9,single_exp_fit,1.4,0.0,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,100,0.005,0.5,170.0,0.2777777777777778,0,1.4,1.0,0,5.0,5.0,9,9,single_exp_fit,1.4,0.0,0,1.26,0.09143899221731205,1.0,1.4,0.05
staircase,100,0.01,0.5,170.0,0.2777777777777778,0,1.36,1.0,0,5.0,5.0,9,9,single_exp_fit,1.4,0.04,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,100,0.02,0.5,170.0,0.2777777777777778,0,1.36,1.0,0,5.0,5.0,9,9,single_exp_fit,1.4,0.04,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,110,0.0,0.5,170.0,0.2777777777777778,0,1.4,1.0,0,5.0,5.0,9,8,richardson_a10,1.4,0.0,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,110,0.003,0.5,170.0,0.2777777777777778,0,1.4,1.0,0,5.0,5.0,9,9,richardson_a10,1.4,0.0,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,110,0.005,0.5,170.0,0.2777777777777778,0,1.4,1.0,0,5.0,5.0,9,9,richardson_a10,1.4,0.0,0,1.3,0.09143899221731205,1.0,1.4,0.05
staircase,110,0.01,0.5,170.0,0.2777777777777778,0,1.4,1.0,0,5.0,5.0,9,9,richardson_a10,1.4,0.0,0,1.26,0.09143899221731205,1.0,1.4,0.05
staircase,110,0.02,0.5,170.0,0.2777777777777778,0,1.34,1.0,0,5.0,5.0,9,9,richardson_a10,1.4,0.06,0,1.26,0.09143899221731205,1.0,1.4,0.05
staircase,120,0.0,0.5,170.0,0.2777777777777778,0,1.4,1.0,0,5.0,5.0,9,8,richardson_a10,1.4,0.0,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,120,0.003,0.5,170.0,0.2777777777777778,0,1.4,1.0,0,5.0,5.0,9,9,richardson_a10,1.4,0.0,0,1.28,0.09143899221731205,1.0,1.4,0.05
staircase,120,0.005,0.5,170.0,0.2777777777777778,0,1.4,1.0,0,5.0,5.0,9,9,richardson_a10,1.4,0.0,0,1.3,0.09143899221731205,1.0,1.4,0.05
staircase,120,0.01,0.5,170.0,0.2777777777777778,0,1.4,1.0,0,6.0,6.0,9,9,richardson_a10,1.4,0.0,0,1.3,0.09143899221731205,1.0,1.4,0.05
staircase,120,0.02,0.5,170.0,0.2777777777777778,0,1.36,1.0,0,5.0,5.0,9,8,richardson_a10,1.4,0.04,0,1.3,0.09143899221731205,1.0,1.4,0.05
staircase,130,0.0,0.5,170.0,0.5,0,1.0,1.0,0,5.0,5.0,9,8,log_linear,1.04,0.04,0,0.7,0.09143899221731205,1.0,1.12,0.05
staircase,130,0.003,0.5,170.0,0.5,0,1.04,1.0,0,2.0,5.0,9,9,log_linear,1.06,0.02,0,0.7,0.09143899221731205,1.0,1.22,0.05
staircase,130,0.005,0.5,170.0,0.5,0,1.02,1.0,0,2.0,5.0,9,9,log_linear,1.02,0.0,0,0.62,0.09143899221731205,1.0,1.1,0.05
staircase,130,0.01,0.5,170.0,0.5,0,1.04,1.0,0,4.0,5.0,9,9,log_linear,1.06,0.02,0,0.74,0.09143899221731205,1.0,1.22,0.05
staircase,130,0.02,0.5,170.0,0.5,0,0.72,1.0,0,5.0,5.0,9,9,current_value,1.0,0.28,0,0.5,0.09143899221731205,1.0,1.0,0.05
staircase,140,0.0,0.5,170.0,0.5,0,1.08,1.0,0,5.0,7.0,9,8,richardson_a10,1.4,0.32,0,0.7,0.09143899221731205,1.0,1.12,0.05
staircase,140,0.003,0.5,170.0,0.5,0,1.08,1.0,0,7.0,8.0,9,9,richardson_a10,1.4,0.32,0,0.7,0.09143899221731205,1.0,1.16,0.05
staircase,140,0.005,0.5,170.0,0.5,0,1.06,1.0,0,7.0,8.0,9,9,richardson_a10,1.4,0.34,0,0.62,0.09143899221731205,1.0,1.26,0.05
staircase,140,0.01,0.5,170.0,0.5,0,1.06,1.0,0,7.0,8.0,9,9,richardson_a10,1.4,0.34,0,0.62,0.09143899221731205,1.0,1.24,0.05
staircase,140,0.02,0.5,170.0,0.5,0,1.08,1.0,0,6.0,8.0,9,9,log_linear,1.38,0.3,0,0.66,0.09143899221731205,1.0,1.28,0.05
three_exp,20,0.0,0.5,76.0,0.4994055594985231,0,1.4,1.0,0,6.0,6.0,9,9,levin_t2,1.4,0.0,0,1.0,0.22478586844721868,1.0,1.4,0.1659471133281811
three_exp,20,0.003,0.5,76.0,0.4994055594985231,0,1.4,1.0,0,4.0,4.0,9,9,rational_fit,1.4,0.0,0,1.0,0.22478586844721868,1.0,1.18,0.1659471133281811
