regime,obs_idx,noise,seed,L_true,L_hat,log_log_slope,curvature_idx,oscillation_idx,noise_var,richardson_r2,diff_ratio_cv
staircase,30,0.005,14,0.013426504452425294,0.0,-0.08861970454097019,0.09898679861586014,0.5357142857142857,0.0014594361523087521,0.40061783896490333,0.03702852075542345
noisy_plateau,30,0.005,14,0.3463731700455718,0.0,-0.01742090487394923,0.21669730286116534,0.5714285714285714,3.2759970109109745e-05,-2.138825949164282,0.009947668967449998
slow_osc_power,30,0.005,14,0.2811966718289347,0.0,-0.18362696020032637,0.03518745899465676,0.4642857142857143,0.000257950349712842,0.9030559542240763,0.04575505997583739
log_oscillatory,30,0.005,14,0.020908123796052884,0.0,-0.35352710564383094,0.02658626361837553,0.17857142857142858,0.00021593993563264288,0.9004607138642351,0.033019316872476244
heavy_noise_plat,30,0.005,14,0.13401963839726752,0.0,-0.09016220564554822,0.26879603756539855,0.6785714285714286,0.0004511915649551088,0.6343564021126704,0.08607282895768131
broken_power_law,30,0.005,14,0.48450770712527824,0.0,-0.14950248843548525,0.03748226037351056,0.5,0.0004257080484798085,0.9553698275269724,0.03418809058839408
single_exp,30,0.005,15,0.4212497078883484,0.0,-0.19349992224629867,0.019544430550623375,0.0,0.00015077424496028703,0.8734415955508353,0.008604028848890838
two_exp,30,0.005,15,0.005824871598256018,0.0,-0.2895327796443851,0.022296628998072294,0.17857142857142858,0.00013123841437336626,0.9197825518317235,0.019584569298171543
three_exp,30,0.005,15,0.1906762254644511,0.0,-0.20663369664794634,0.027475883482709525,0.17857142857142858,0.00019114008642423337,0.9632943491661123,0.01962767183845357
four_exp,30,0.005,15,0.14588022052628236,0.0,-0.18033601448591924,0.04180035693673401,0.21428571428571427,0.00023412991946858682,0.9599693197538043,0.019415765869744316
power_law,30,0.005,15,0.08361559983453659,0.0,-0.39382349452816584,0.03380761546252895,0.35714285714285715,0.0002966559451723384,0.9954407081968831,0.06221821614869851
rational_decay,30,0.005,15,0.3340973074686589,0.0,-0.1529439714297722,0.019660234877511673,0.0,9.743129385569033e-05,0.9051499711710399,0.00823208180981462
mixed_pow_rat,30,0.005,15,0.1417257466951636,0.0,-0.17988129190637014,0.029203047101488577,0.21428571428571427,0.00012382682445217293,0.9841154972900896,0.02087422900257532
multiphase,30,0.005,15,0.005934017573148734,0.0,-0.28171184409265226,0.0198098266153597,0.07142857142857142,0.00011832717987694517,0.8820044489910406,0.015723694911507456
osc_exp,30,0.005,15,0.06450331139784907,0.0,-0.28910717740856595,0.01681190541209646,0.2857142857142857,8.603618984140394e-05,0.9100348215965477,0.02259350721387133
damped_osc_pow,30,0.005,15,0.2929321982676195,0.0,-0.24193167221002582,0.027950002213117883,0.2857142857142857,0.00029393155516850713,0.9957583066531779,0.0359896272963319
log_slow,30,0.005,15,0.05482747158682382,0.0,-0.25840624348895835,0.027784078239145943,0.2857142857142857,0.00018598056509557814,0.9967650168826867,0.035890527869961115
delayed_plateau,30,0.005,15,0.01637539458037458,0.0,-0.11184109828945939,0.03956978228577497,0.32142857142857145,9.898363758538845e-05,0.9609698434540136,0.013085023575533756
staircase,30,0.005,15,0.0405482795074465,0.0,-0.08430731900835008,0.13109930790716182,0.7142857142857143,0.001990249399945357,0.39231994848099283,0.04007327835284387
noisy_plateau,30,0.005,15,0.045061085007445316,0.0,-0.08823939154443242,0.3030897833531419,0.6785714285714286,4.706240412866435e-05,0.6437822810481806,0.07572357652141738
slow_osc_power,30,0.005,15,0.011715675530771276,0.0,-0.4504752943168486,0.03941295985139816,0.5357142857142857,0.00033694058883099713,0.9646256613131539,0.10712698525506842
log_oscillatory,30,0.005,15,0.18401095649457044,0.0,-0.24552926784134338,0.024723611646354546,0.10714285714285714,0.00021366550099180968,0.9215142959435849,0.024428173271871422
heavy_noise_plat,30,0.005,15,0.009469761390009854,0.0,-0.9261802113139893,0.2132095019519328,0.4642857142857143,0.0003075109812950393,0.676814871092961,1.4547262886870662
broken_power_law,30,0.005,15,0.05095601187200649,0.0,-0.5168095992861154,0.030671239650451276,0.39285714285714285,0.000327960694661818,0.9950201006556514,0.09182410404844724
single_exp,30,0.005,16,0.19655816282671226,0.0,-0.2576763957936357,0.023147261116099625,0.0,0.00017139410171071725,0.8573071223035797,0.012477105558963279
two_exp,30,0.005,16,0.012712418072107084,0.0,-0.2856269339156371,0.012856659284584794,0.0,3.917794500662244e-05,0.9206482975117394,0.013698500212106699
three_exp,30,0.005,16,0.3285503189799499,0.0,-0.1699823909116824,0.02568575677181632,0.25,0.0001604438968972279,0.9708458047867007,0.015927775314985664
four_exp,30,0.005,16,0.046648853200803746,0.0,-0.2168224778010216,0.04077064814904469,0.42857142857142855,0.00024820772615755034,0.9552088376185065,0.024486407411831425
power_law,30,0.005,16,0.007962703428631902,0.0,-0.5633218473386167,0.03150528742442614,0.5,0.00025259412015087186,0.9895351421128021,0.08456935363347153
rational_decay,30,0.005,16,0.140453339568489,0.0,-0.19678931106012454,0.02061305088721149,0.14285714285714285,0.00011648322841790338,0.8933004677840853,0.011294207622550363
mixed_pow_rat,30,0.005,16,0.006057035237870066,0.0,-0.2477362923691118,0.044879916379653086,0.6071428571428571,0.00027209601435834204,0.9699364554905381,0.031204222091616777
multiphase,30,0.005,16,0.17451389677852255,0.0,-0.20819775142797523,0.02147850245902324,0.14285714285714285,9.123505375083271e-05,0.8980379852857308,0.011804042773673725
osc_exp,30,0.005,16,0.02043187500728728,0.0,-0.31547765671358924,0.01833244324963192,0.2857142857142857,0.00010263032842591661,0.9056143099548061,0.025683657704464753
damped_osc_pow,30,0.005,16,0.0064665253552595595,0.0,-0.5168868948263697,0.0240584209678769,0.2857142857142857,0.0002900077864591131,0.9883762369266976,0.06687628479201643
log_slow,30,0.005,16,0.024821703169779205,0.0,-0.2758164099295216,0.026475914625166574,0.25,0.00017649677465956154,0.996404910039267,0.04088412312610664
delayed_plateau,30,0.005,16,0.013136364345916515,0.0,-0.11533957598620533,0.07086120215912647,0.5714285714285714,0.00023307291510639002,0.9546305915728269,0.01793921867941027
staircase,30,0.005,16,0.027432985251297434,0.0,-0.08681929349212412,0.1154860914106676,0.5714285714285714,0.0015903823099154319,0.41168853421080487,0.0384722218821533
noisy_plateau,30,0.005,16,0.011729708947835902,0.0,-0.17049220323917688,0.2338950809462703,0.5714285714285714,3.682440018250194e-05,0.5982632820404619,0.1562278371295047
slow_osc_power,30,0.005,16,0.45861981719356415,0.0,-0.13295066463765035,0.03356999336818417,0.5,0.00026536987865027596,0.8821233233806326,0.03494908926124548
log_oscillatory,30,0.005,16,0.027243909726128644,0.0,-0.3523644949240727,0.027282633035890725,0.2857142857142857,0.00020982244918257408,0.8997698522917159,0.03234235623873121
heavy_noise_plat,30,0.005,16,0.10961427711457289,0.0,-0.11938079244402999,0.2482466179689034,0.6785714285714286,0.000239232000340227,0.7528661468628179,0.06967531758106024
broken_power_law,30,0.005,16,0.3304016583684908,0.0,-0.20082644120724952,0.03527616103055551,0.35714285714285715,0.00031569535832969307,0.9619909158898243,0.042078700625287076
single_exp,30,0.005,17,0.0058711850545072036,0.0,-0.37874134390482667,0.02275751151099944,0.0,0.00016020814272952195,0.8159469018923465,0.020174637236988206
two_exp,30,0.005,17,0.03077161041860408,0.0,-0.274946638000103,0.021704731188092324,0.14285714285714285,0.00010798536199228172,0.9229100082521665,0.017339995766330746
three_exp,30,0.005,17,0.07294069443760641,0.0,-0.2551222556618944,0.02173135465674971,0.21428571428571427,0.00011764566244113481,0.9560821920435603,0.020201708389688284
four_exp,30,0.005,17,0.08305926061431873,0.0,-0.20583264310816263,0.030978204571609318,0.14285714285714285,0.0001347003903178028,0.9548257534028762,0.017908921706627823
power_law,30,0.005,17,0.04248553625963438,0.0,-0.4745030138336888,0.023948906241490413,0.35714285714285715,0.00019192643406607397,0.9962596582805725,0.06530065983895907
rational_decay,30,0.005,17,0.09081870614221903,0.0,-0.21388195618401426,0.024218090297779816,0.14285714285714285,0.00013711507784910722,0.8983874219769179,0.013763949903693305
mixed_pow_rat,30,0.005,17,0.005386385102716044,0.0,-0.2464720456990237,0.04081139399131464,0.42857142857142855,0.0002297784330318057,0.9743714979645498,0.03357961318843049
multiphase,30,0.005,17,0.021200821560263934,0.0,-0.2718668563571878,0.02062852035104951,0.14285714285714285,0.00010712176299301411,0.8810123013225242,0.015177734313236269
osc_exp,30,0.005,17,0.11164158778873039,0.0,-0.26317095534252777,0.02543953330096508,0.17857142857142858,0.0001678447926656778,0.9058450328896052,0.023716778006876448
damped_osc_pow,30,0.005,17,0.03496627169513421,0.0,-0.47000513221819457,0.026061414477379623,0.32142857142857145,0.00044223609070062213,0.9921060911916244,0.06888291795733353
log_slow,30,0.005,17,0.25171018901638853,0.0,-0.17203363067540692,0.03106600290592761,0.42857142857142855,0.00023366666539559422,0.994908638471459,0.027920089418659512
delayed_plateau,30,0.005,17,0.005720029061978699,0.0,-0.11777367136947071,0.048987922246482865,0.32142857142857145,0.00014757387939515174,0.9600121690557669,0.01510903811479328
staircase,30,0.005,17,0.005156609340929356,0.0,-0.08982919128646455,0.127137539717851,0.7142857142857143,0.0014992472361067385,0.40462031636621165,0.038822796472150346
noisy_plateau,30,0.005,17,0.029617672376113437,0.0,-0.135333325160298,0.26613211653144986,0.6071428571428571,6.084881048975772e-05,0.6406429576684367,0.12261089510140323
slow_osc_power,30,0.005,17,0.37351744983143004,0.0,-0.15101795460915235,0.029294386331904194,0.4642857142857143,0.0002061822722617092,0.879050877158342,0.038859354689402915
log_oscillatory,30,0.005,17,0.00799421360037456,0.0,-0.3724541104916998,0.02653190295694163,0.2857142857142857,0.00023093937891942323,0.9028918826593484,0.03700690415819343
heavy_noise_plat,30,0.005,17,0.0062403015245515985,0.0,-0.620006147937328,0.26478927963958615,0.75,0.00023294523596907346,0.6860915519418959,5.2915026220949395
broken_power_law,30,0.005,17,0.00897009653967928,0.0,-0.6998730634677234,0.04015168037745092,0.6071428571428571,0.0003701638208325714,0.992378255080387,0.14662449256858268
single_exp,30,0.005,18,0.23860944608857307,0.0,-0.24388506331685925,0.02463678845577999,0.10714285714285714,0.00020108361278839204,0.8561775582632576,0.014241849217278625
two_exp,30,0.005,18,0.011185289645326854,0.0,-0.2835687995628704,0.015877568387644685,0.14285714285714285,8.03560587308323e-05,0.9273072068289736,0.01881470555562545
three_exp,30,0.005,18,0.015281987553073015,0.0,-0.2926669301336338,0.016313036584754224,0.07142857142857142,6.906397384132964e-05,0.9508179591561277,0.019486202754744858
four_exp,30,0.005,18,0.1724675883447124,0.0,-0.17216306120656355,0.03317702370296422,0.2857142857142857,0.00016004353812299664,0.9644556799291932,0.01778388179045043
power_law,30,0.005,18,0.41673981342433775,0.0,-0.17746780909544377,0.03282244112633496,0.2857142857142857,0.00031983699121545574,0.9824090837965389,0.031791445692465566
rational_decay,30,0.005,18,0.25427778311243093,0.0,-0.1715551210178501,0.02391206054527425,0.14285714285714285,0.0001533780998324883,0.9070551705248929,0.01031797498091071
mixed_pow_rat,30,0.005,18,0.0208526722992304,0.0,-0.23482864761691818,0.025192113036544492,0.07142857142857142,9.81503392870135e-05,0.9745380640551955,0.02322164555459682
multiphase,30,0.005,18,0.00909884900761215,0.0,-0.2763686035518604,0.030863180090925795,0.21428571428571427,0.00019330882898859606,0.8695960738839584,0.01900987839575888
osc_exp,30,0.005,18,0.0948521807457173,0.0,-0.27168444447947426,0.024303353609292012,0.2857142857142857,0.00015513574561508423,0.9108843283315663,0.023253689095057914
damped_osc_pow,30,0.005,18,0.0051107571720866865,0.0,-0.5277524006921231,0.022091738707308357,0.21428571428571427,0.0003238450925801081,0.9882904760839393,0.06604770605855607
log_slow,30,0.005,18,0.031049498063974855,0.0,-0.2736954140512713,0.03189795604213466,0.2857142857142857,0.00026651587339107625,0.9946285613589495,0.04020858292266619
delayed_plateau,30,0.005,18,0.04519562898137993,0.0,-0.10813608308102358,0.05413320218952558,0.39285714285714285,0.0001684057576349696,0.9678843248305183,0.01502746331990529
staircase,30,0.005,18,0.26469741828913945,0.0,-0.064875655177941,0.11761368771457408,0.6785714285714286,0.00145581615660614,0.41732013628421327,0.027887832931676463
noisy_plateau,30,0.005,18,0.02139623784275507,0.0,-0.16942601268436921,0.23105359257604086,0.5714285714285714,4.585130273075277e-05,0.572286911279692,0.13571924631324725
slow_osc_power,30,0.005,18,0.062440238459854656,0.0,-0.33784033860563917,0.03418104450415037,0.42857142857142855,0.00028285356163096484,0.9443393825589381,0.0791161157624138
log_oscillatory,30,0.005,18,0.04077186600081161,0.0,-0.33300510027583013,0.020398627400183843,0.07142857142857142,0.00014766728783307878,0.9129135269826827,0.026518875068359277
heavy_noise_plat,30,0.005,18,0.011604772490941141,0.0,-0.44475763486998954,0.18878977700936203,0.7142857142857143,0.0002238691096200698,0.8307921704923202,5.291502622122289
broken_power_law,30,0.005,18,0.022468987929396535,0.0,-0.6342211201215543,0.026750132181523226,0.21428571428571427,0.0003618167844156757,0.9949148429765604,0.10350684012386596
single_exp,30,0.005,19,0.13028845031412878,0.0,-0.29116926902290957,0.02339321455044538,0.14285714285714285,0.0001944350334159592,0.8520800540020723,0.016733512718727497
two_exp,30,0.005,19,0.07553505754152716,0.0,-0.24777768544495032,0.025938326931462394,0.14285714285714285,0.00015562218685440847,0.9257948531385034,0.01857519292022952
three_exp,30,0.005,19,0.047089485988581696,0.0,-0.2694878383530957,0.018811984986648007,0.17857142857142858,0.00010671260698722961,0.9560107075442636,0.02240455598133752
four_exp,30,0.005,19,0.011890606484945748,0.0,-0.23791583347868736,0.028601772140626362,0.21428571428571427,0.00014420781014379058,0.9511875545014971,0.024166236373061943
power_law,30,0.005,19,0.008629042056207435,0.0,-0.5606664245406571,0.02510075382434569,0.25,0.00017723465627923155,0.9894874696700202,0.0803924788811887
rational_decay,30,0.005,19,0.24580955637807023,0.0,-0.17287422286439902,0.02220410915305589,0.07142857142857142,0.00013022590084434018,0.9048278625213494,0.010178182697711063
mixed_pow_rat,30,0.005,19,0.009702173359335696,0.0,-0.24125339298698578,0.03404276280760683,0.2857142857142857,0.00019391371855098234,0.9779507717546009,0.027338421074870407
multiphase,30,0.005,19,0.03718933214002088,0.0,-0.2658597384853436,0.023239192410793946,0.14285714285714285,0.00012042290403612799,0.8807409684810158,0.015910443924547678
osc_exp,30,0.005,19,0.13427372475044227,0.0,-0.25506373269520644,0.028616737997518744,0.32142857142857145,0.0002460251265615214,0.9113553065617737,0.02519543886911457
damped_osc_pow,30,0.005,19,0.09756250016109726,0.0,-0.38274183258928374,0.021875758161303115,0.21428571428571427,0.0002759879704090823,0.9966550620855128,0.04841656904044889
log_slow,30,0.005,19,0.026193301831386687,0.0,-0.2728150736829952,0.03788072609791575,0.4642857142857143,0.0002830832651447524,0.9929827594262668,0.043354624298813205
delayed_plateau,30,0.005,19,0.04052610705194743,0.0,-0.10703254154455256,0.05582926914004543,0.32142857142857145,0.00021628713921246129,0.9658799041004229,0.017679723896800066
staircase,30,0.005,19,0.061453091600931806,0.0,-0.08409316190061131,0.11847092670644956,0.6071428571428571,0.001679246803066957,0.4145486519249483,0.037007422948926366
noisy_plateau,30,0.005,19,0.0668807773290185,0.0,-0.060082942097989006,0.2031244227057498,0.6785714285714286,2.6597817895922454e-05,0.7036620056204348,0.04224258013803351
slow_osc_power,30,0.005,19,0.34754808186586056,0.0,-0.16207842565934671,0.031900873886144376,0.5714285714285714,0.00026977265006538574,0.8937330767853898,0.040299372113933474
log_oscillatory,30,0.005,19,0.11521109186836898,0.0,-0.27808824243497887,0.02170935978477437,0.14285714285714285,0.00018027497419171402,0.9273956476509057,0.02551089177539724
heavy_noise_plat,30,0.005,19,0.3248842139641683,0.0,-0.03739695463361968,0.22889103790677123,0.5714285714285714,0.00033798845848241426,0.5265554416454752,0.03362430806006351
broken_power_law,30,0.005,19,0.23929641380710107,0.0,-0.24790602670112735,0.03125550967406981,0.35714285714285715,0.00023895640389498676,0.971958319518983,0.0486367845832236
single_exp,30,0.01,0,0.06735891791521717,0.0,-0.33124826125564377,0.02730144944184316,0.21428571428571427,0.0002805101003705856,0.8574051070166397,0.023978107687895284
two_exp,30,0.01,0,0.13596366675481716,0.0,-0.22023237413652802,0.04098977569212537,0.2857142857142857,0.0004681008478313302,0.9441466768164049,0.025728398795172268
three_exp,30,0.01,0,0.06521067692414381,0.0,-0.26374969058848957,0.03250987681899422,0.39285714285714285,0.00033069802740199765,0.9492062600755428,0.03222823653523254
four_exp,30,0.01,0,0.07874497719263741,0.0,-0.19965622496931582,0.05434605189408972,0.4642857142857143,0.000458448417177243,0.9476601230702768,0.02972040143076445
power_law,30,0.01,0,0.1459630352831592,0.0,-0.31658956260582966,0.05357555070678522,0.4642857142857143,0.000777692601792402,0.9850038643013704,0.07931984182766198
rational_decay,30,0.01,0,0.458687030565698,0.0,-0.13592802365902673,0.03430545215636908,0.25,0.0003020628873844629,0.9097695582962853,0.011954956193090172
mixed_pow_rat,30,0.01,0,0.012216375422538948,0.0,-0.23537698575210914,0.052218281070100715,0.5,0.0004308285596577276,0.974812173807822,0.04107106040136028
multiphase,30,0.01,0,0.15559566430540717,0.0,-0.21253905320131533,0.04521745901788387,0.2857142857142857,0.0004768622833650351,0.8935357604066717,0.021128801184337
osc_exp,30,0.01,0,0.014799026856258274,0.0,-0.31675349652365276,0.029733763213620912,0.21428571428571427,0.0003139302048316334,0.896489142974261,0.03291079563212209
damped_osc_pow,30,0.01,0,0.008399554389805833,0.0,-0.5281817928755318,0.04635422140984911,0.4642857142857143,0.0009495694872636654,0.9842480605892003,0.10473380488447169
log_slow,30,0.01,0,0.13535386305677266,0.0,-0.21582881910007917,0.06452306015047252,0.4642857142857143,0.0008697271672120282,0.9860270360306054,0.04858602135564377
delayed_plateau,30,0.01,0,0.09290598631024231,0.0,-0.0995668940600636,0.1203025273551433,0.5714285714285714,0.0007884038232307511,0.9323583360072469,0.026449531630103627
staircase,30,0.01,0,0.009447812101444329,0.0,-0.09113940106471824,0.18088207276510995,0.6785714285714286,0.0023023686314324818,0.40238016093775075,0.04845787225619652
noisy_plateau,30,0.01,0,0.01714830526085775,0.0,-0.18078905254262315,0.2991917434840719,0.6785714285714286,5.953270889012392e-05,0.6284634549139274,0.16570112144036478
slow_osc_power,30,0.01,0,0.010563587159109612,0.0,-0.44300721258976017,0.06223794454045246,0.6428571428571429,0.0008170743894467782,0.9488804326745446,0.1732243752188708
log_oscillatory,30,0.01,0,0.06520252252606136,0.0,-0.3238831427585175,0.0517158540612537,0.5,0.0008211643520813183,0.9034331607447627,0.045920186330698665
heavy_noise_plat,30,0.01,0,0.18053545412092245,0.0,-0.05908712045922056,0.38965750125514087,0.8214285714285714,0.0008220542133268394,0.44597305426851874,0.07941381557771661
broken_power_law,30,0.01,0,0.06266323218193295,0.0,-0.4959676233195681,0.05224955123018963,0.4642857142857143,0.0006363079228582374,0.983493595358367,0.14118495123775113
single_exp,30,0.01,1,0.007845893898485853,0.0,-0.37112039480238235,0.04398860883857487,0.35714285714285715,0.000573835647865866,0.8177841428632073,0.03420645110333391
two_exp,30,0.01,1,0.14304591375660955,0.0,-0.218987126409979,0.06092904945986728,0.6428571428571429,0.0008380909526843599,0.9352582496555588,0.03038851023614069
three_exp,30,0.01,1,0.2252323301618024,0.0,-0.19633769615780144,0.034499368428381146,0.35714285714285715,0.00031067702820050875,0.9652478383257126,0.023099204479032038
four_exp,30,0.01,1,0.006767935035822961,0.0,-0.24606791411600462,0.06208475592322884,0.6071428571428571,0.0008010315373838857,0.9337937281173775,0.04423500615120146
power_law,30,0.01,1,0.1061809441131961,0.0,-0.3613856091550418,0.04323162779332324,0.42857142857142855,0.00041511722643487774,0.9902232319173091,0.06879292991109363
rational_decay,30,0.01,1,0.01034001371423024,0.0,-0.23731609975330556,0.045075859957669925,0.35714285714285715,0.00041498599870636396,0.8746151186979925,0.024889900436964287
mixed_pow_rat,30,0.01,1,0.17808662687447444,0.0,-0.16782984322687447,0.08129339823327432,0.6071428571428571,0.0008837320330719693,0.963424372999944,0.03672542143869905
multiphase,30,0.01,1,0.00767518487871059,0.0,-0.27443212690218904,0.051703900706159836,0.35714285714285715,0.0005903968176019142,0.8824248989722733,0.03567631997968289
osc_exp,30,0.01,1,0.3478395265589302,0.0,-0.18986230911476182,0.041876029578213556,0.42857142857142855,0.0006915114280554045,0.9330194057608646,0.023922287071773806
damped_osc_pow,30,0.01,1,0.006080704058338458,0.0,-0.5170719237743325,0.030301117732335903,0.2857142857142857,0.00038811113726126264,0.985044336245674,0.0866566290039098
log_slow,30,0.01,1,0.008470969196247019,0.0,-0.29475430162307714,0.06569522972612075,0.5714285714285714,0.0009792115292264318,0.9889238662479305,0.06323918868875242
delayed_plateau,30,0.01,1,0.06539130467751941,0.0,-0.1007463053646477,0.07568586752570619,0.5357142857142857,0.00039807843733470947,0.9633961797761359,0.021414146325515738
staircase,30,0.01,1,0.07234264834831271,0.0,-0.0814127353676117,0.16998418070031904,0.7857142857142857,0.0025765536913257086,0.38932345349639896,0.042770283904949885
noisy_plateau,30,0.01,1,0.02292963252837559,0.0,-0.1218999196019641,0.293218376630557,0.5714285714285714,3.9393707862968484e-05,0.5706969494859042,0.11567428751704771
slow_osc_power,30,0.01,1,0.2673348271239766,0.0,-0.18721696629292908,0.049133740118737314,0.42857142857142855,0.0005324985241668879,0.8968810326557219,0.053337680767928095
log_oscillatory,30,0.01,1,0.2080137485513171,0.0,-0.23582010462752098,0.04618850904108949,0.35714285714285715,0.0006375894198178967,0.9228168820720162,0.03312518913333751
heavy_noise_plat,30,0.01,1,0.3628081916052461,0.0,-0.04848326939800839,0.341141293190234,0.6428571428571429,0.0012478857613622556,0.49809362438169524,0.05628474286620389
broken_power_law,30,0.01,1,0.0904894576414225,0.0,-0.4204833756417781,0.06859466597189058,0.5357142857142857,0.0010765338190284934,0.9787971962868308,0.1262404473560975
single_exp,30,0.01,2,0.006211456719262265,0.0,-0.3732517562570607,0.06032678643839905,0.35714285714285715,0.0012349743147413578,0.8250194959257298,0.056452299776959654
two_exp,30,0.01,2,0.49745517645965387,0.0,-0.13435519788977884,0.050702215816075084,0.42857142857142855,0.0006633324578966176,0.9524162715566394,0.01772184688890517
three_exp,30,0.01,2,0.05246683331393133,0.0,-0.2547154366115664,0.0691189555272542,0.4642857142857143,0.0012357348582013139,0.9565147128968112,0.04778070025219211
four_exp,30,0.01,2,0.3966223681344948,0.0,-0.12497502814279256,0.05823093848142929,0.5357142857142857,0.0005756909475920971,0.9632663878057306,0.022435647220200913
power_law,30,0.01,2,0.051841715972091244,0.0,-0.44044010154093,0.04150159177596055,0.35714285714285715,0.0005115063867871034,0.9885015268210706,0.09147591659972566
rational_decay,30,0.01,2,0.2610639300909983,0.0,-0.16594613911158104,0.05980887906331972,0.39285714285714285,0.0010882915144085144,0.9005499962827487,0.023248605745317785
mixed_pow_rat,30,0.01,2,0.013928920690288718,0.0,-0.24495921183745176,0.06485172167025548,0.5714285714285714,0.0006050241852271654,0.9694673934698886,0.04404454677083291
multiphase,30,0.01,2,0.030233874430995185,0.0,-0.2698473964148302,0.04668850113873314,0.35714285714285715,0.0006058074225174456,0.8885860594517235,0.028853654648268272
osc_exp,30,0.01,2,0.013508004829999419,0.0,-0.3198627914627417,0.04890248010502418,0.4642857142857143,0.0007240286487968494,0.906306399511108,0.04314747349575615
damped_osc_pow,30,0.01,2,0.025819121789920785,0.0,-0.4950203559386144,0.045929013063463635,0.5357142857142857,0.0008411835848932956,0.980573662135592,0.08841680342878629
log_slow,30,0.01,2,0.008225430395987554,0.0,-0.30276839221174195,0.04305695304780242,0.5,0.00045909489293533473,0.9869982256629518,0.051008988283183045
delayed_plateau,30,0.01,2,0.005065390365295402,0.0,-0.11702529926581337,0.07906855924266122,0.39285714285714285,0.0003747904594753935,0.9345905247322699,0.023029230845740694
staircase,30,0.01,2,0.3676647265987248,0.0,-0.05521800043762013,0.1809445641545629,0.6785714285714286,0.003309260181083673,0.38535217525973775,0.033597473674031916
noisy_plateau,30,0.01,2,0.18631246038362953,0.0,-0.025984832097177845,0.3178970555977164,0.75,6.239976996216061e-05,0.04281523998880399,0.02311895430643521
slow_osc_power,30,0.01,2,0.287026244776813,0.0,-0.18636561360645454,0.044045808321188984,0.5714285714285714,0.0005466400825540834,0.9010069611153114,0.05347348182370686
log_oscillatory,30,0.01,2,0.005814764174600379,0.0,-0.37040331733801235,0.042321480001234174,0.2857142857142857,0.0004564060895989066,0.9107699087437493,0.04778351917099447
heavy_noise_plat,30,0.01,2,0.025976481479225853,0.0,-0.38334472904855277,0.3710284807114187,0.6428571428571429,0.0011070158163312138,0.557080735297026,0.4787161996950125
broken_power_law,30,0.01,2,0.005470342441899487,0.0,-0.7619221641447946,0.055675149398175035,0.4642857142857143,0.0009158568757987165,0.9808703812731131,0.2745966626221134
single_exp,30,0.01,3,0.12433349317004191,0.0,-0.29423215521841417,0.03847590024198849,0.14285714285714285,0.000529499888618925,0.8460927181261464,0.02330557239043954
two_exp,30,0.01,3,0.2629353883248766,0.0,-0.18456887653951926,0.0607122360460985,0.35714285714285715,0.0008695265549174323,0.9286650330943034,0.02682141081361195
three_exp,30,0.01,3,0.4045797745098193,0.0,-0.15280834352951925,0.0540571888133784,0.5,0.0006662679375114261,0.9566738239690354,0.02125546612118259
four_exp,30,0.01,3,0.045340565932713586,0.0,-0.2156593228213903,0.06442157354491992,0.6071428571428571,0.0006338305243015929,0.953946397400744,0.040091573958987256
power_law,30,0.01,3,0.008503255864551678,0.0,-0.5571753659315679,0.06139424446931725,0.5,0.0009368706660219256,0.9776802842912626,0.15492201388369914
rational_decay,30,0.01,3,0.009076569645228526,0.0,-0.2545607573621756,0.027011268161178794,0.14285714285714285,0.00022355063999322032,0.8666342258200869,0.01969109515342334
mixed_pow_rat,30,0.01,3,0.08113214121962016,0.0,-0.204114996034182,0.0627949165017945,0.5714285714285714,0.0005560813583895117,0.9574903293405114,0.03608730662330732
multiphase,30,0.01,3,0.020036199140009828,0.0,-0.2763459071120422,0.04346163262662609,0.39285714285714285,0.0005026196141873878,0.8930253139704445,0.03483588103701288
osc_exp,30,0.01,3,0.0202616247461588,0.0,-0.3164574520038166,0.04472585429898981,0.32142857142857145,0.0007595157877815252,0.8959842827739093,0.045748165808991964
damped_osc_pow,30,0.01,3,0.04655745213761111,0.0,-0.4504041734419403,0.053745055619833296,0.6071428571428571,0.0011791767491389435,0.9884171851355208,0.08290920186478591
log_slow,30,0.01,3,0.1788760076816011,0.0,-0.19851599949827545,0.03958746568603792,0.39285714285714285,0.0005078432648996107,0.9930066522487859,0.03513449255783049
delayed_plateau,30,0.01,3,0.007608598974598497,0.0,-0.12180195451877246,0.06381103132144664,0.32142857142857145,0.0003394091584098523,0.9476473589644043,0.022155012732427697
staircase,30,0.01,3,0.29863115058955075,0.0,-0.06328392272039543,0.11313351733671112,0.5,0.0011180390943976712,0.4032825136783381,0.02635993302890495
noisy_plateau,30,0.01,3,0.15973164490260325,0.0,-0.03095736500227695,0.2543747045779236,0.6785714285714286,4.4261133725634876e-05,0.42233557799307986,0.02398281217830801
slow_osc_power,30,0.01,3,0.30498291858809423,0.0,-0.17141406183808525,0.05857554988448413,0.6428571428571429,0.0008063451440579129,0.8793160846814001,0.05555133296774185
log_oscillatory,30,0.01,3,0.40363983580065543,0.0,-0.16980159396747524,0.027321441076702386,0.14285714285714285,0.00023451904140296163,0.9483575002342672,0.018271299695449893
heavy_noise_plat,30,0.01,3,0.22380020828107172,0.0,-0.0544482706211697,0.22204509556097113,0.42857142857142855,0.00023783670228919986,0.5409246628660949,0.04612285117602199
broken_power_law,30,0.01,3,0.20100508749882268,0.0,-0.2720834160466693,0.06610881969686977,0.5,0.0011381883913450937,0.9646339561782108,0.08270005641614615
